Site,eventDate,Family,Genus,Species,imageName,scientificName,validName
Cofr,4/28/2019,Geometridae,cantID,NA,COFR_2019-04-28_8177.jpg,cantID NA,cantID NA
Cofr,4/28/2019,Geometridae,cantID,NA,COFR_2019-04-28_8178.jpg,cantID NA,cantID NA
Cofr,4/28/2019,Geometridae,cantID,NA,COFR_2019-04-28_8179.jpg,cantID NA,cantID NA
Cofr,4/28/2019,Geometridae,cantID,NA,COFR_2019-04-28_8180.jpg,cantID NA,cantID NA
Cofr,4/28/2019,Geometridae,cantID,NA,COFR_2019-04-28_8186.jpg,cantID NA,cantID NA
Cofr,4/28/2019,Geometridae,cantID,NA,COFR_2019-04-28_8187.jpg,cantID NA,cantID NA
Cofr,4/28/2019,Geometridae,cantID,NA,COFR_2019-04-28_8197.jpg,cantID NA,cantID NA
Cofr,4/28/2019,Geometridae,cantID,NA,COFR_2019-04-28_8198.jpg,cantID NA,cantID NA
Cofr,4/28/2019,Geometridae,cantID,NA,COFR_2019-04-28_8207.jpg,cantID NA,cantID NA
Cofr,4/28/2019,Geometridae,cantID,NA,COFR_2019-04-28_8208.jpg,cantID NA,cantID NA
Cofr,4/28/2019,Geometridae,cantID,NA,COFR_2019-04-28_8211.jpg,cantID NA,cantID NA
Cofr,4/28/2019,Geometridae,cantID,NA,COFR_2019-04-28_8212.jpg,cantID NA,cantID NA
Cofr,5/4/2019,Geometridae,cantID,NA,COFR_2019-05-04_8630.jpg,cantID NA,cantID NA
Cofr,5/4/2019,Geometridae,cantID,NA,COFR_2019-05-04_8631.jpg,cantID NA,cantID NA
Cofr,5/22/2019,Geometridae,cantID,NA,COFR_2019-05-22_5706.jpg,cantID NA,cantID NA
Cofr,NA,Geometridae,cantID,NA,COFR_2019-05-22_5707.jpg,cantID NA,cantID NA
Cofr,NA,Geometridae,cantID,NA,COFR_2019-05-22_5708.jpg,cantID NA,cantID NA
Cofr,NA,Geometridae,cantID,NA,COFR_2019-05-22_5709.jpg,cantID NA,cantID NA
Cofr,NA,Geometridae,cantID,NA,COFR_2019-05-22_5710.jpg,cantID NA,cantID NA
Cofr,5/22/2019,Geometridae,cantID,NA,COFR_2019-05-22_5711.jpg,cantID NA,cantID NA
Cofr,6/8/2019,Geometridae,cantID,NA,COFR_2019-06-08_5675.jpg,cantID NA,cantID NA
Cofr,NA,Geometridae,cantID,NA,COFR_2019-06-08_5676.jpg,cantID NA,cantID NA
Cofr,NA,Geometridae,cantID,NA,COFR_2019-06-08_5677.jpg,cantID NA,cantID NA
Cofr,NA,Geometridae,cantID,NA,COFR_2019-06-08_5678.jpg,cantID NA,cantID NA
Cofr,NA,Geometridae,cantID,NA,COFR_2019-06-08_5679.jpg,cantID NA,cantID NA
Cofr,6/15/2019,Geometridae,cantID,NA,COFR_2019-06-15_9932.jpg,cantID NA,cantID NA
Cofr,NA,Geometridae,cantID,NA,COFR_2019-06-15_9933.jpg,cantID NA,cantID NA
Cofr,6/15/2019,Geometridae,cantID,NA,COFR_2019-06-15_9935.jpg,cantID NA,cantID NA
Cofr,6/15/2019,Geometridae,cantID,NA,COFR_2019-06-15_9937.jpg,cantID NA,cantID NA
Cofr,6/15/2019,Geometridae,cantID,NA,COFR_2019-06-15_9938.jpg,cantID NA,cantID NA
Cofr,6/29/2019,Geometridae,cantID,NA,COFR_2019-06-29_3657.jpg,cantID NA,cantID NA
Cofr,6/29/2019,Geometridae,cantID,NA,COFR_2019-06-29_3658.jpg,cantID NA,cantID NA
Cofr,8/2/2019,Geometridae,cantID,NA,COFR_2019-08-02_3506.jpg,cantID NA,cantID NA
Cofr,8/10/2019,Geometridae,cantID,NA,COFR_2019-08-10_4007.jpg,cantID NA,cantID NA
Cofr,8/10/2019,Geometridae,cantID,NA,COFR_2019-08-10_4008.jpg,cantID NA,cantID NA
Cofr,8/10/2019,Geometridae,cantID,NA,COFR_2019-08-10_4013.jpg,cantID NA,cantID NA
Cofr,8/10/2019,Geometridae,cantID,NA,COFR_2019-08-10_4014.jpg,cantID NA,cantID NA
Cofr,8/24/2019,Geometridae,cantID,NA,COFR_2019-08-24_7909.jpg,cantID NA,cantID NA
Cofr,8/24/2019,Geometridae,cantID,NA,COFR_2019-08-24_7919.jpg,cantID NA,cantID NA
Cofr,8/24/2019,Geometridae,cantID,NA,COFR_2019-08-24_7920.jpg,cantID NA,cantID NA
Cofr,9/7/2019,Geometridae,cantID,NA,COFR_2019-09-07_4482.jpg,cantID NA,cantID NA
Cofr,9/7/2019,Geometridae,cantID,NA,COFR_2019-09-07_4483.jpg,cantID NA,cantID NA
Cofr,9/28/2019,Geometridae,cantID,NA,COFR_2019-09-28_5188.jpg,cantID NA,cantID NA
Cofr,9/28/2019,Geometridae,cantID,NA,COFR_2019-09-28_5189.jpg,cantID NA,cantID NA
Cofr,10/5/2019,Geometridae,cantID,NA,COFR_2019-10-05_4967.jpg,cantID NA,cantID NA
Cofr,10/5/2019,Geometridae,cantID,NA,COFR_2019-10-05_4968.jpg,cantID NA,cantID NA
Cofr,10/5/2019,Geometridae,cantID,NA,COFR_2019-10-05_4969.jpg,cantID NA,cantID NA
Cofr,10/5/2019,Geometridae,cantID,NA,COFR_2019-10-05_4970.jpg,cantID NA,cantID NA
Cofr,NA,Geometridae,cantID,NA,DSCN5183.JPG,cantID NA,cantID NA
Cofr,NA,Geometridae,cantID,NA,DSCN5184.JPG,cantID NA,cantID NA
Cofr,NA,Geometridae,cantID,NA,DSCN5185.JPG,cantID NA,cantID NA
Cofr,NA,Geometridae,cantID,NA,DSCN5186.JPG,cantID NA,cantID NA
Cofr,6/15/2019,Geometridae,Costaconvexa,centrostrigaria,COFR_2019-06-15_3320.jpg,Costaconvexa centrostrigaria,Costaconvexa centrostrigaria
Cofr,6/15/2019,Geometridae,Costaconvexa,centrostrigaria,COFR_2019-06-15_3321.jpg,Costaconvexa centrostrigaria,Costaconvexa centrostrigaria
Cofr,6/15/2019,Geometridae,Costaconvexa,centrostrigaria,COFR_2019-06-15_3327.jpg,Costaconvexa centrostrigaria,Costaconvexa centrostrigaria
Cofr,6/15/2019,Geometridae,Costaconvexa,centrostrigaria,COFR_2019-06-15_3328.jpg,Costaconvexa centrostrigaria,Costaconvexa centrostrigaria
Cofr,9/21/2019,Geometridae,Costaconvexa,centrostrigaria,DSCN5152.JPG,Costaconvexa centrostrigaria,Costaconvexa centrostrigaria
Cofr,9/21/2019,Geometridae,Costaconvexa,centrostrigaria,DSCN5153.JPG,Costaconvexa centrostrigaria,Costaconvexa centrostrigaria
Cofr,9/21/2019,Geometridae,Costaconvexa,centrostrigaria,DSCN5155.JPG,Costaconvexa centrostrigaria,Costaconvexa centrostrigaria
Cofr,5/4/2019,Geometridae,Disclisioprocta,stellata,COFR_2019-05-04_8616.jpg,Disclisioprocta stellata,Disclisioprocta stellata
Cofr,5/4/2019,Geometridae,Disclisioprocta,stellata,COFR_2019-05-04_8617.jpg,Disclisioprocta stellata,Disclisioprocta stellata
Cofr,5/4/2019,Geometridae,Disclisioprocta,stellata,COFR_2019-05-04_8632.jpg,Disclisioprocta stellata,Disclisioprocta stellata
Cofr,5/4/2019,Geometridae,Disclisioprocta,stellata,COFR_2019-05-04_8633.jpg,Disclisioprocta stellata,Disclisioprocta stellata
Cofr,8/10/2019,Geometridae,Disclisioprocta,stellata,COFR_2019-08-10_3997.jpg,Disclisioprocta stellata,Disclisioprocta stellata
Cofr,NA,Geometridae,Disclisioprocta,stellata,COFR_2019-08-10_3998.jpg,Disclisioprocta stellata,Disclisioprocta stellata
Cofr,8/10/2019,Geometridae,Disclisioprocta,stellata,COFR_2019-08-10_3999.jpg,Disclisioprocta stellata,Disclisioprocta stellata
Cofr,8/10/2019,Geometridae,Disclisioprocta,stellata,COFR_2019-08-10_4011.jpg,Disclisioprocta stellata,Disclisioprocta stellata
Cofr,8/10/2019,Geometridae,Disclisioprocta,stellata,COFR_2019-08-10_4012.jpg,Disclisioprocta stellata,Disclisioprocta stellata
Cofr,9/28/2019,Geometridae,Disclisioprocta,stellata,COFR_2019-09-28_5186.jpg,Disclisioprocta stellata,Disclisioprocta stellata
Cofr,9/28/2019,Geometridae,Disclisioprocta,stellata,COFR_2019-09-28_5187.jpg,Disclisioprocta stellata,Disclisioprocta stellata
Cofr,12/1/2019,Geometridae,Disclisioprocta,stellata,COFR_2019-12-01_5514.jpg,Disclisioprocta stellata,Disclisioprocta stellata
Cofr,12/1/2019,Geometridae,Disclisioprocta,stellata,COFR_2019-12-01_5515.jpg,Disclisioprocta stellata,Disclisioprocta stellata
Cofr,8/2/2019,Geometridae,Euchlaena,amoenaria,COFR_2019-08-02_3503.jpg,Euchlaena amoenaria,Euchlaena amoenaria
Cofr,8/2/2019,Geometridae,Euchlaena,amoenaria,COFR_2019-08-02_3504.jpg,Euchlaena amoenaria,Euchlaena amoenaria
Cofr,8/10/2019,Geometridae,Euchlaena,amoenaria,COFR_2019-08-10_4017.jpg,Euchlaena amoenaria,Euchlaena amoenaria
Cofr,8/10/2019,Geometridae,Euchlaena,amoenaria,COFR_2019-08-10_4018.jpg,Euchlaena amoenaria,Euchlaena amoenaria
Cofr,9/11/2019,Geometridae,Euchlaena,amoenaria,COFR_2019-09-11_4228.jpg,Euchlaena amoenaria,Euchlaena amoenaria
Cofr,NA,Geometridae,Euchlaena,amoenaria,COFR_2019-09-11_4229.jpg,Euchlaena amoenaria,Euchlaena amoenaria
Cofr,9/11/2019,Geometridae,Euchlaena,amoenaria,COFR_2019-09-11_4230.jpg,Euchlaena amoenaria,Euchlaena amoenaria
Cofr,10/5/2019,Geometridae,Euchlaena,amoenaria,COFR_2019-10-05_4965.jpg,Euchlaena amoenaria,Euchlaena amoenaria
Cofr,10/5/2019,Geometridae,Euchlaena,amoenaria,COFR_2019-10-05_4966.jpg,Euchlaena amoenaria,Euchlaena amoenaria
Cofr,8/31/2019,Geometridae,Euchlaena,deplanaria,COFR_2019-08-31_3536.jpg,Euchlaena deplanaria,Euchlaena deplanaria
Cofr,8/31/2019,Geometridae,Euchlaena,deplanaria,COFR_2019-08-31_3537.jpg,Euchlaena deplanaria,Euchlaena deplanaria
Cofr,8/31/2019,Geometridae,Eusarca,confusaria,COFR_2019-08-31_3534.jpg,Eusarca confusaria,Eusarca confusaria
Cofr,8/31/2019,Geometridae,Eusarca,confusaria,COFR_2019-08-31_3535.jpg,Eusarca confusaria,Eusarca confusaria
Cofr,4/14/2019,Geometridae,Eutrapela,clemataria,COFR_2019-04-14_7592.jpg,Eutrapela clemataria,Eutrapela clemataria
Cofr,4/14/2019,Geometridae,Eutrapela,clemataria,COFR_2019-04-14_7593.jpg,Eutrapela clemataria,Eutrapela clemataria
Cofr,6/22/2019,Geometridae,Hypagyrtis,unipunctata,COFR_2019-06-22_136.jpg,Hypagyrtis unipunctata,Hypagyrtis unipunctata
Cofr,6/22/2019,Geometridae,Hypagyrtis,unipunctata,COFR_2019-06-22_138.jpg,Hypagyrtis unipunctata,Hypagyrtis unipunctata
Cofr,6/8/2019,Geometridae,Isturgia,dislocaria,COFR_2019-06-08_5680.jpg,Isturgia dislocaria,Isturgia dislocaria
Cofr,8/10/2019,Geometridae,Lophosis,labeculata,COFR_2019-08-10_4005.jpg,Lophosis labeculata,Lophosis labeculata
Cofr,8/10/2019,Geometridae,Lophosis,labeculata,COFR_2019-08-10_4006.jpg,Lophosis labeculata,Lophosis labeculata
Cofr,5/22/2019,Geometridae,Macaria,NA,COFR_2019-05-22_5719.jpg,Macaria NA,Macaria NA
Cofr,NA,Geometridae,Macaria,NA,COFR_2019-05-22_5720.jpg,Macaria NA,Macaria NA
Cofr,5/22/2019,Geometridae,Macaria,NA,COFR_2019-05-22_5721.jpg,Macaria NA,Macaria NA
Cofr,6/29/2019,Geometridae,Macaria,NA,COFR_2019-06-29_3653.jpg,Macaria NA,Macaria NA
Cofr,6/29/2019,Geometridae,Macaria,NA,COFR_2019-06-29_3654.jpg,Macaria NA,Macaria NA
Cofr,1/18/2020,Geometridae,Phigalia,strigataria,COFR_2020-01-18_6317.jpg,Phigalia strigataria,Phigalia strigataria
Cofr,1/18/2020,Geometridae,Phigalia,strigataria,COFR_2020-01-18_6318.jpg,Phigalia strigataria,Phigalia strigataria
Cofr,2/15/2020,Geometridae,Phigalia,strigataria,COFR_2020-02-15_6684.jpg,Phigalia strigataria,Phigalia strigataria
Cofr,2/15/2020,Geometridae,Phigalia,strigataria,COFR_2020-02-15_6685.jpg,Phigalia strigataria,Phigalia strigataria
Cofr,5/4/2019,Geometridae,Scopula,compensata,COFR_2019-05-04_8622.jpg,Scopula compensata,Scopula compensata
Cofr,5/4/2019,Geometridae,Scopula,compensata,COFR_2019-05-04_8623.jpg,Scopula compensata,Scopula compensata
Joma,5/4/2019,Geometridae,cantID,NA,JOMA_2019-05-04_8590.jpg,cantID NA,cantID NA
Joma,5/4/2019,Geometridae,cantID,NA,JOMA_2019-05-04_8591.jpg,cantID NA,cantID NA
Joma,5/11/2019,Geometridae,cantID,NA,JOMA_2019-05-11_9630.jpg,cantID NA,cantID NA
Joma,5/11/2019,Geometridae,cantID,NA,JOMA_2019-05-11_9631.jpg,cantID NA,cantID NA
Joma,5/11/2019,Geometridae,cantID,NA,JOMA_2019-05-11_9634.jpg,cantID NA,cantID NA
Joma,5/11/2019,Geometridae,cantID,NA,JOMA_2019-05-11_9635.jpg,cantID NA,cantID NA
Joma,5/22/2019,Geometridae,cantID,NA,JOMA_2019-05-22_9567.jpg,cantID NA,cantID NA
Joma,NA,Geometridae,cantID,NA,JOMA_2019-05-22_9568.jpg,cantID NA,cantID NA
Joma,5/22/2019,Geometridae,cantID,NA,JOMA_2019-05-22_9569.jpg,cantID NA,cantID NA
Joma,6/2/2019,Geometridae,cantID,NA,JOMA_2019-06-02_9788.jpg,cantID NA,cantID NA
Joma,6/2/2019,Geometridae,cantID,NA,JOMA_2019-06-02_9789.jpg,cantID NA,cantID NA
Joma,6/2/2019,Geometridae,cantID,NA,JOMA_2019-06-02_9801.jpg,cantID NA,cantID NA
Joma,6/2/2019,Geometridae,cantID,NA,JOMA_2019-06-02_9802.jpg,cantID NA,cantID NA
Joma,7/21/2019,Geometridae,cantID,NA,JOMA_2019-07-21_83.jpg,cantID NA,cantID NA
Joma,7/21/2019,Geometridae,cantID,NA,JOMA_2019-07-21_84.jpg,cantID NA,cantID NA
Joma,7/27/2019,Geometridae,cantID,NA,JOMA_2019-07-27_678.jpg,cantID NA,cantID NA
Joma,7/27/2019,Geometridae,cantID,NA,JOMA_2019-07-27_679.jpg,cantID NA,cantID NA
Joma,8/24/2019,Geometridae,cantID,NA,JOMA_2019-08-24_7858.jpg,cantID NA,cantID NA
Joma,8/24/2019,Geometridae,cantID,NA,JOMA_2019-08-24_7859.jpg,cantID NA,cantID NA
Joma,7/6/2019,Geometridae,Eutrapela,clemataria,JOMA_2019-07-06_1.jpg,Eutrapela clemataria,Eutrapela clemataria
Joma,7/6/2019,Geometridae,Eutrapela,clemataria,JOMA_2019-07-06_1.jpg,Eutrapela clemataria,Eutrapela clemataria
Joma,7/6/2019,Geometridae,Eutrapela,clemataria,JOMA_2019-07-06_2.jpg,Eutrapela clemataria,Eutrapela clemataria
Joma,7/6/2019,Geometridae,Eutrapela,clemataria,JOMA_2019-07-06_2.jpg,Eutrapela clemataria,Eutrapela clemataria
Joma,7/21/2019,Geometridae,Eutrapela,clemataria,JOMA_2019-07-21_75.jpg,Eutrapela clemataria,Eutrapela clemataria
Joma,7/21/2019,Geometridae,Eutrapela,clemataria,JOMA_2019-07-21_76.jpg,Eutrapela clemataria,Eutrapela clemataria
Joma,9/21/2019,Geometridae,Eutrapela,clemataria,JOMA_2019-09-21_3059.jpg,Eutrapela clemataria,Eutrapela clemataria
Joma,NA,Geometridae,Eutrapela,clemataria,JOMA_2019-09-21_3060.jpg,Eutrapela clemataria,Eutrapela clemataria
Joma,9/21/2019,Geometridae,Eutrapela,clemataria,JOMA_2019-09-21_3061.jpg,Eutrapela clemataria,Eutrapela clemataria
Joma,9/21/2019,Geometridae,Eutrapela,clemataria,JOMA_2019-09-21_3062.jpg,Eutrapela clemataria,Eutrapela clemataria
Joma,NA,Geometridae,Eutrapela,clemataria,JOMA_2019-09-21_3063.jpg,Eutrapela clemataria,Eutrapela clemataria
Joma,9/21/2019,Geometridae,Eutrapela,clemataria,JOMA_2019-09-21_3064.jpg,Eutrapela clemataria,Eutrapela clemataria
Joma,4/7/2019,Geometridae,Glenoides,texanaria,JOMA_2019-04-07_7377.jpg,Glenoides texanaria,Glenoides texanaria
Joma,NA,Geometridae,Glenoides,texanaria,JOMA_2019-04-07_7378.jpg,Glenoides texanaria,Glenoides texanaria
Joma,NA,Geometridae,Glenoides,texanaria,JOMA_2019-04-07_7379.jpg,Glenoides texanaria,Glenoides texanaria
Joma,4/7/2019,Geometridae,Glenoides,texanaria,JOMA_2019-04-07_7380.jpg,Glenoides texanaria,Glenoides texanaria
Joma,4/21/2019,Geometridae,NA,NA,JOMA_2019-04-21_26442267.jpg,NA NA,NA NA
Joma,4/28/2019,Geometridae,NA,NA,JOMA_2019-04-28_7482.jpg,NA NA,NA NA
Joma,4/28/2019,Geometridae,NA,NA,JOMA_2019-04-28_7483.jpg,NA NA,NA NA
Joma,4/28/2019,Geometridae,NA,NA,JOMA_2019-04-28_7486.jpg,NA NA,NA NA
Joma,4/28/2019,Geometridae,NA,NA,JOMA_2019-04-28_7487.jpg,NA NA,NA NA
Joma,4/28/2019,Geometridae,NA,NA,JOMA_2019-04-28_7488.jpg,NA NA,NA NA
Joma,4/28/2019,Geometridae,NA,NA,JOMA_2019-04-28_7489.jpg,NA NA,NA NA
Joma,5/4/2019,Geometridae,NA,NA,JOMA_2019-05-04_8544.jpg,NA NA,NA NA
Joma,5/4/2019,Geometridae,NA,NA,JOMA_2019-05-04_8545.jpg,NA NA,NA NA
Joma,11/16/2019,Geometridae,NA,NA,JOMA_2019-11-16_4450.jpg,NA NA,NA NA
Joma,11/16/2019,Geometridae,NA,NA,JOMA_2019-11-16_4451.jpg,NA NA,NA NA
Joma,11/16/2019,Geometridae,NA,NA,JOMA_2019-11-16_4452.jpg,NA NA,NA NA
Joma,11/16/2019,Geometridae,NA,NA,JOMA_2019-11-16_4453.jpg,NA NA,NA NA
Joma,11/23/2019,Geometridae,NA,NA,JOMA_2019-11-23_5496.jpg,NA NA,NA NA
Joma,11/23/2019,Geometridae,NA,NA,JOMA_2019-11-23_5497.jpg,NA NA,NA NA
Joma,1/18/2020,Geometridae,NA,NA,JOMA_2020-01-18_3975.jpg,NA NA,NA NA
Joma,NA,Geometridae,NA,NA,JOMA_2020-01-18_3976.jpg,NA NA,NA NA
Joma,1/18/2020,Geometridae,NA,NA,JOMA_2020-01-18_3978.jpg,NA NA,NA NA
Joma,4/28/2019,Geometridae,Nematocampa,resistaria,JOMA_2019-04-28_7498.jpg,Nematocampa resistaria,Nematocampa resistaria
Joma,4/28/2019,Geometridae,Nematocampa,resistaria,JOMA_2019-04-28_7499.jpg,Nematocampa resistaria,Nematocampa resistaria
Joma,5/4/2019,Geometridae,Nematocampa,resistaria,JOMA_2019-05-04_8542.jpg,Nematocampa resistaria,Nematocampa resistaria
Joma,NA,Geometridae,Nematocampa,resistaria,JOMA_2019-05-04_8543.jpg,Nematocampa resistaria,Nematocampa resistaria
Joma,7/6/2019,Geometridae,Prochoerodes,lineola,JOMA_2019-07-06_3.jpg,Prochoerodes lineola,Prochoerodes lineola
Joma,7/6/2019,Geometridae,Prochoerodes,lineola,JOMA_2019-07-06_3.jpg,Prochoerodes lineola,Prochoerodes lineola
Joma,7/6/2019,Geometridae,Prochoerodes,lineola,JOMA_2019-07-06_4.jpg,Prochoerodes lineola,Prochoerodes lineola
Joma,7/6/2019,Geometridae,Prochoerodes,lineola,JOMA_2019-07-06_4.jpg,Prochoerodes lineola,Prochoerodes lineola
Joma,7/21/2019,Geometridae,Prochoerodes,lineola,JOMA_2019-07-21_87.jpg,Prochoerodes lineola,Prochoerodes lineola
Joma,7/21/2019,Geometridae,Prochoerodes,lineola,JOMA_2019-07-21_88.jpg,Prochoerodes lineola,Prochoerodes lineola
Joma,3/24/2019,Geometridae,NA,NA,JOMA_2019-03-24_26511705.jpg,NA NA,NA NA
Joma,8/24/2019,Geometridae,NA,NA,JOMA_2019-08-24_7877.jpg,NA NA,NA NA
Joma,8/24/2019,Geometridae,NA,NA,JOMA_2019-08-24_7878.jpg,NA NA,NA NA
Joma,4/28/2019,Geometridae,cantID,NA,JOMA_2019-04-28_7492.jpg,cantID NA,cantID NA
Joma,4/28/2019,Geometridae,cantID,NA,JOMA_2019-04-28_7493.jpg,cantID NA,cantID NA
Joma,7/6/2019,Geometridae,cantID,NA,JOMA_2019-07-06_9990.jpg,cantID NA,cantID NA
Joma,7/6/2019,Geometridae,cantID,NA,JOMA_2019-07-06_9991.jpg,cantID NA,cantID NA
Joma,7/21/2019,Geometridae,cantID,NA,JOMA_2019-07-21_81.jpg,cantID NA,cantID NA
Joma,7/21/2019,Geometridae,cantID,NA,JOMA_2019-07-21_82.jpg,cantID NA,cantID NA
Joma,7/21/2019,Geometridae,cantID,NA,JOMA_2019-07-21_95.jpg,cantID NA,cantID NA
Joma,7/21/2019,Geometridae,cantID,NA,JOMA_2019-07-21_96.jpg,cantID NA,cantID NA
Joma,8/24/2019,Geometridae,cantID,NA,JOMA_2019-08-24_7870.jpg,cantID NA,cantID NA
Joma,8/24/2019,Geometridae,cantID,NA,JOMA_2019-08-24_7871.jpg,cantID NA,cantID NA
Joma,9/7/2019,Geometridae,cantID,NA,JOMA_2019-09-07_7731.jpg,cantID NA,cantID NA
Joma,NA,Geometridae,cantID,NA,JOMA_2019-09-07_7733.jpg,cantID NA,cantID NA
Joma,NA,Geometridae,cantID,NA,JOMA_2019-09-07_7734.jpg,cantID NA,cantID NA
Joma,9/7/2019,Geometridae,cantID,NA,JOMA_2019-09-07_7735.jpg,cantID NA,cantID NA
Joma,9/11/2019,Geometridae,cantID,NA,JOMA_2019-09-11_4524.jpg,cantID NA,cantID NA
Joma,9/11/2019,Geometridae,cantID,NA,JOMA_2019-09-11_4525.jpg,cantID NA,cantID NA
Joma,10/5/2019,Geometridae,cantID,NA,JOMA_2019-10-05_9736.jpg,cantID NA,cantID NA
Joma,10/5/2019,Geometridae,cantID,NA,JOMA_2019-10-05_9737.jpg,cantID NA,cantID NA
Joma,11/16/2019,Geometridae,Epimecis,hortaria,JOMA_2019-11-16_4448.jpg,Epimecis hortaria,Epimecis hortaria
Joma,11/16/2019,Geometridae,Epimecis,hortaria,JOMA_2019-11-16_4449.jpg,Epimecis hortaria,Epimecis hortaria
Joma,8/10/2019,Geometridae,Eutrapela,clemataria,JOMA_2019-08-10_3670.jpg,Eutrapela clemataria,Eutrapela clemataria
Joma,8/10/2019,Geometridae,Eutrapela,clemataria,JOMA_2019-08-10_3671.jpg,Eutrapela clemataria,Eutrapela clemataria
Joma,8/10/2019,Geometridae,Iridopsis,defectaria,JOMA_2019-08-10_3678.jpg,Iridopsis defectaria,Iridopsis defectaria
Joma,8/10/2019,Geometridae,Iridopsis,defectaria,JOMA_2019-08-10_3679.jpg,Iridopsis defectaria,Iridopsis defectaria
Joma,6/2/2019,Geometridae,Iridopsis,vellivolata,JOMA_2019-06-02_3456.jpg,Iridopsis vellivolata,Iridopsis vellivolata
Joma,6/2/2019,Geometridae,Iridopsis,vellivolata,JOMA_2019-06-02_3457.jpg,Iridopsis vellivolata,Iridopsis vellivolata
Joma,9/7/2019,Geometridae,Macaria,bisignata,JOMA_2019-09-07_7740.jpg,Macaria bisignata,Macaria bisignata
Joma,NA,Geometridae,Macaria,bisignata,JOMA_2019-09-07_7741.jpg,Macaria bisignata,Macaria bisignata
Joma,NA,Geometridae,Macaria,bisignata,JOMA_2019-09-07_7743.jpg,Macaria bisignata,Macaria bisignata
Joma,9/7/2019,Geometridae,Macaria,bisignata,JOMA_2019-09-07_7744.jpg,Macaria bisignata,Macaria bisignata
Joma,10/28/2019,Geometridae,Prochoerodes,lineola,JOMA_2019-10-28_5712.jpg,Prochoerodes lineola,Prochoerodes lineola
Joma,10/28/2019,Geometridae,Prochoerodes,lineola,JOMA_2019-10-28_5713.jpg,Prochoerodes lineola,Prochoerodes lineola
Joma,5/4/2019,Geometridae,Scopula,lautaria,JOMA_2019-05-04_8570.jpg,Scopula lautaria,Scopula lautaria
Joma,5/4/2019,Geometridae,Scopula,lautaria,JOMA_2019-05-04_8571.jpg,Scopula lautaria,Scopula lautaria
Demi,1/5/2020,Geometridae,Ectropis,crepuscularia,DEMI_2020-01-05_6839.jpg,Ectropis crepuscularia,Ectropis crepuscularia
Demi,1/5/2020,Geometridae,Ectropis,crepuscularia,DEMI_2020-01-05_6840.jpg,Ectropis crepuscularia,Ectropis crepuscularia
Demi,11/2/2019,Geometridae,Epimecis,hortaria,DEMI_2019-11-02_5164.jpg,Epimecis hortaria,Epimecis hortaria
Demi,11/2/2019,Geometridae,Epimecis,hortaria,DEMI_2019-11-02_5165.jpg,Epimecis hortaria,Epimecis hortaria
Demi,6/2/2019,Geometridae,Euchlaena,deplanaria,DEMI_2019-06-02_2963.jpg,Euchlaena deplanaria,Euchlaena deplanaria
Demi,NA,Geometridae,Euchlaena,deplanaria,DEMI_2019-06-02_2964.jpg,Euchlaena deplanaria,Euchlaena deplanaria
Demi,6/2/2019,Geometridae,Euchlaena,deplanaria,DEMI_2019-06-02_2965.jpg,Euchlaena deplanaria,Euchlaena deplanaria
Demi,6/29/2019,Geometridae,Euchlaena,obtusaria,DEMI_2019-06-29_3505.jpg,Euchlaena obtusaria,Euchlaena obtusaria
Demi,6/29/2019,Geometridae,Euchlaena,obtusaria,DEMI_2019-06-29_3506.jpg,Euchlaena obtusaria,Euchlaena obtusaria
Demi,6/2/2019,Geometridae,Eusarca,confusaria,DEMI_2019-06-02_2970.jpg,Eusarca confusaria,Eusarca confusaria
Demi,NA,Geometridae,Eusarca,confusaria,DEMI_2019-06-02_2971.jpg,Eusarca confusaria,Eusarca confusaria
Demi,6/2/2019,Geometridae,Eusarca,confusaria,DEMI_2019-06-02_2972.jpg,Eusarca confusaria,Eusarca confusaria
Demi,7/27/2019,Geometridae,Hypomecis,umbrosaria,DEMI_2019-07-27_114.jpg,Hypomecis umbrosaria,Hypomecis umbrosaria
Demi,7/27/2019,Geometridae,Hypomecis,umbrosaria,DEMI_2019-07-27_115.jpg,Hypomecis umbrosaria,Hypomecis umbrosaria
Demi,7/27/2019,Geometridae,Hypomecis,umbrosaria,DEMI_2019-07-27_118.jpg,Hypomecis umbrosaria,Hypomecis umbrosaria
Demi,7/27/2019,Geometridae,Hypomecis,umbrosaria,DEMI_2019-07-27_119.jpg,Hypomecis umbrosaria,Hypomecis umbrosaria
Demi,11/11/2019,Geometridae,Irodopsis,vellivolata,DEMI_2019-11-11_5996.jpg,Irodopsis vellivolata,Iridopsis vellivolata
Demi,11/11/2019,Geometridae,Irodopsis,vellivolata,DEMI_2019-11-11_5997.jpg,Irodopsis vellivolata,Iridopsis vellivolata
Demi,11/11/2019,Geometridae,Irodopsis,vellivolata,DEMI_2019-11-11_5998.jpg,Irodopsis vellivolata,Iridopsis vellivolata
Demi,11/11/2019,Geometridae,Irodopsis,vellivolata,DEMI_2019-11-11_6000.jpg,Irodopsis vellivolata,Iridopsis vellivolata
Demi,11/11/2019,Geometridae,Irodopsis,vellivolata,DEMI_2019-11-11_6001.jpg,Irodopsis vellivolata,Iridopsis vellivolata
Demi,11/11/2019,Geometridae,Irodopsis,vellivolata,DEMI_2019-11-11_6002.jpg,Irodopsis vellivolata,Iridopsis vellivolata
